Employee_ID,Name,Working_Days,Target_Sales,Actual_Sales,Customer_Satisfaction_Score,Policy_Compliance,Low_Working_Days,Target_Not_Met,Low_Customer_Satisfaction,Non_Compliance_Reason,Month,Document_ID,File_Type,Upload_Timestamp,Chat_Log,Compliance_Flag_Probability,Flag_Confidence_Score,Workflow_Status
3500,Usman Chaudhry,22,8075,11002,4.7,Yes,FALSE,FALSE,FALSE,,September,492766,Word,2024-01-03 10:19:00,Client discussed privacy concerns,0.99,0.97,Flagged
3501,Bilal Nadeem,21,8164,10131,5.0,Yes,FALSE,FALSE,FALSE,,September,847456,Excel,2024-01-03 10:20:00,Request for policy exception,0.85,0.96,Reviewed
3502,Ali Malik,19,16158,17261,2.5,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",January,363947,PDF,2024-01-03 10:21:00,Request for policy exception,0.83,0.82,Flagged
3503,Aisha Khan,15,7053,16612,2.1,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",December,846170,PDF,2024-01-03 10:22:00,General inquiry,0.56,0.73,Resolved
3504,Ahmed Malik,27,13479,8537,2.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",June,896218,Excel,2024-01-03 10:23:00,Request for policy exception,0.6,0.83,Resolved
3505,Zain Butt,19,10737,17091,4.5,No,TRUE,FALSE,FALSE,Low Working Days,October,895369,PDF,2024-01-03 10:24:00,Client discussed privacy concerns,0.64,0.94,Resolved
3506,Usman Nadeem,24,8217,6335,2.9,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",June,147197,PDF,2024-01-03 10:25:00,Client discussed privacy concerns,0.51,0.73,Resolved
3507,Sara Nadeem,16,17046,8321,2.2,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",April,871011,Word,2024-01-03 10:26:00,Client discussed privacy concerns,0.58,0.74,Resolved
3508,Bilal Nadeem,27,6447,17254,2.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,September,495238,Excel,2024-01-03 10:27:00,Client discussed privacy concerns,0.62,0.86,Reviewed
3509,Ahmed Nadeem,19,11009,4559,3.3,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",April,416814,PDF,2024-01-03 10:28:00,Request for policy exception,0.74,0.88,Resolved
3510,Aisha Sheikh,19,5607,4713,4.8,No,TRUE,FALSE,FALSE,Low Working Days,January,706879,PDF,2024-01-03 10:29:00,Client discussed privacy concerns,0.71,0.91,Flagged
3511,Maira Javed,16,9552,8593,2.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",February,648190,Excel,2024-01-03 10:30:00,Request for policy exception,0.91,0.9,Flagged
3512,Hassan Javed,19,6764,19184,3.3,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",May,401783,Word,2024-01-03 10:31:00,Client discussed privacy concerns,0.97,0.78,Flagged
3513,Maira Tariq,27,14417,19261,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,139596,Excel,2024-01-03 10:32:00,Request for policy exception,0.94,0.87,Resolved
3514,Fatima Malik,30,14427,4256,3.5,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",April,704490,Word,2024-01-03 10:33:00,Client discussed privacy concerns,0.64,0.74,Resolved
3515,Sara Malik,18,14221,18574,4.1,No,TRUE,FALSE,FALSE,Low Working Days,March,585027,Word,2024-01-03 10:34:00,Client discussed privacy concerns,0.52,0.8,Flagged
3516,Fatima Malik,15,7671,4037,2.8,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",September,249337,Excel,2024-01-03 10:35:00,Client discussed privacy concerns,0.63,0.78,Reviewed
3517,Sara Iqbal,17,11519,14264,2.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",December,980424,PDF,2024-01-03 10:36:00,Request for policy exception,0.73,0.8,Flagged
3518,Ali Tariq,15,8962,16697,4.5,No,TRUE,FALSE,FALSE,Low Working Days,September,746359,PDF,2024-01-03 10:37:00,Request for policy exception,0.81,0.96,Reviewed
3519,Ahmed Raza,26,17734,12652,2.0,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",February,526742,Word,2024-01-03 10:38:00,Request for policy exception,0.62,0.97,Reviewed
3520,Hassan Raza,25,18122,19930,3.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,344760,Excel,2024-01-03 10:39:00,Request for policy exception,0.83,0.89,Flagged
3521,Aisha Iqbal,29,8177,5832,3.2,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",April,856252,Word,2024-01-03 10:40:00,Request for policy exception,0.93,0.8,Resolved
3522,Ali Khan,19,8722,19517,2.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",February,916914,Word,2024-01-03 10:41:00,Request for policy exception,0.58,1.0,Resolved
3523,Hassan Javed,18,9906,9167,4.0,No,TRUE,FALSE,FALSE,Low Working Days,December,436884,Excel,2024-01-03 10:42:00,Client discussed privacy concerns,0.76,0.88,Flagged
3524,Bilal Butt,30,18712,4432,4.5,No,FALSE,TRUE,FALSE,Target Not Met,November,634161,Word,2024-01-03 10:43:00,General inquiry,0.51,1.0,Resolved
3525,Aisha Tariq,21,12263,8151,3.7,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",January,599570,Word,2024-01-03 10:44:00,Client discussed privacy concerns,0.97,0.73,Reviewed
3526,Hassan Khan,19,18699,18912,2.1,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",October,396114,Excel,2024-01-03 10:45:00,Client discussed privacy concerns,0.88,0.88,Flagged
3527,Bilal Javed,24,10054,10411,3.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,876074,PDF,2024-01-03 10:46:00,General inquiry,0.66,0.95,Reviewed
3528,Ahmed Malik,28,14667,4256,3.4,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",August,489151,PDF,2024-01-03 10:47:00,Client discussed privacy concerns,0.96,0.85,Resolved
3529,Ahmed Raza,18,16088,4671,3.6,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",June,672371,PDF,2024-01-03 10:48:00,General inquiry,0.52,0.89,Reviewed
3530,Zain Chaudhry,16,5808,4489,4.0,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",June,522769,Excel,2024-01-03 10:49:00,Request for policy exception,0.64,0.73,Flagged
3531,Fatima Nadeem,18,14170,10889,2.1,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",February,944833,Excel,2024-01-03 10:50:00,Request for policy exception,0.95,0.72,Flagged
3532,Bilal Nadeem,30,15655,15906,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,621002,Word,2024-01-03 10:51:00,General inquiry,0.64,0.89,Resolved
3533,Zain Butt,26,5725,16603,3.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,October,993703,PDF,2024-01-03 10:52:00,General inquiry,0.78,1.0,Resolved
3534,Fatima Tariq,16,15693,6460,3.0,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",August,946644,PDF,2024-01-03 10:53:00,Client discussed privacy concerns,0.74,0.81,Flagged
3535,Bilal Sheikh,22,16554,8529,4.0,No,FALSE,TRUE,FALSE,Target Not Met,September,412061,Excel,2024-01-03 10:54:00,General inquiry,0.53,0.91,Flagged
3536,Aisha Javed,17,12701,5975,2.7,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",January,376372,PDF,2024-01-03 10:55:00,General inquiry,0.63,0.76,Flagged
3537,Maira Chaudhry,23,6216,7216,3.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,562118,Excel,2024-01-03 10:56:00,Request for policy exception,0.99,0.97,Flagged
3538,Fatima Khan,27,9051,18267,4.9,Yes,FALSE,FALSE,FALSE,,September,430921,Word,2024-01-03 10:57:00,Client discussed privacy concerns,0.78,0.99,Resolved
3539,Ali Sheikh,18,7197,13581,3.0,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",December,999696,Word,2024-01-03 10:58:00,Client discussed privacy concerns,0.92,0.95,Reviewed
3540,Zain Nadeem,27,19191,8515,3.0,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",September,307262,Word,2024-01-03 10:59:00,Client discussed privacy concerns,0.57,0.85,Flagged
3541,Fatima Malik,20,7806,16048,3.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,947794,Excel,2024-01-03 11:00:00,Client discussed privacy concerns,0.74,0.81,Flagged
3542,Usman Iqbal,24,13970,13776,4.9,Yes,FALSE,FALSE,FALSE,,August,314818,PDF,2024-01-03 11:01:00,General inquiry,0.55,0.83,Flagged
3543,Maira Chaudhry,19,5972,6963,4.9,No,TRUE,FALSE,FALSE,Low Working Days,May,156175,PDF,2024-01-03 11:02:00,Request for policy exception,0.95,0.88,Resolved
3544,Hassan Sheikh,24,16002,10786,3.7,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",January,684548,Word,2024-01-03 11:03:00,General inquiry,0.5,0.95,Resolved
3545,Ahmed Nadeem,27,10634,17866,2.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,396734,Excel,2024-01-03 11:04:00,General inquiry,0.8,0.95,Reviewed
3546,Usman Tariq,15,18704,10200,4.7,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",March,947250,Word,2024-01-03 11:05:00,Request for policy exception,0.52,0.94,Flagged
3547,Bilal Nadeem,23,12483,21360,3.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,811403,PDF,2024-01-03 11:06:00,Request for policy exception,0.73,0.83,Resolved
3548,Ali Khan,30,7123,11345,3.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,307214,Word,2024-01-03 11:07:00,Client discussed privacy concerns,0.61,0.97,Resolved
3549,Sara Nadeem,15,13790,4045,4.5,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",February,917019,Excel,2024-01-03 11:08:00,Request for policy exception,0.91,0.91,Resolved
3550,Zain Javed,22,16533,5193,3.2,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",May,485556,PDF,2024-01-03 11:09:00,Request for policy exception,0.61,0.8,Resolved
3551,Ahmed Sheikh,23,5224,8512,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,352344,Excel,2024-01-03 11:10:00,Client discussed privacy concerns,0.81,0.72,Flagged
3552,Fatima Malik,23,18841,20630,4.5,Yes,FALSE,FALSE,FALSE,,May,497627,PDF,2024-01-03 11:11:00,General inquiry,0.78,0.78,Resolved
3553,Bilal Nadeem,15,19448,12983,3.6,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",May,131534,Word,2024-01-03 11:12:00,Request for policy exception,0.61,0.7,Reviewed
3554,Sara Javed,16,19586,4636,3.0,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",March,409229,PDF,2024-01-03 11:13:00,Request for policy exception,0.93,0.84,Flagged
3555,Maira Raza,26,14032,7775,2.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",December,764751,Excel,2024-01-03 11:14:00,Client discussed privacy concerns,0.91,0.79,Reviewed
3556,Usman Chaudhry,30,6814,6421,3.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,319417,PDF,2024-01-03 11:15:00,General inquiry,0.87,0.85,Flagged
3557,Hassan Khan,27,18001,17025,2.6,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,609782,PDF,2024-01-03 11:16:00,Request for policy exception,0.65,0.95,Flagged
3558,Ali Raza,15,6106,13280,3.0,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",January,766276,Excel,2024-01-03 11:17:00,Client discussed privacy concerns,0.94,0.94,Reviewed
3559,Bilal Nadeem,24,5124,8183,3.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,June,775590,Word,2024-01-03 11:18:00,Request for policy exception,0.74,0.95,Reviewed
3560,Ahmed Sheikh,16,8246,15351,4.6,No,TRUE,FALSE,FALSE,Low Working Days,November,738102,Word,2024-01-03 11:19:00,General inquiry,0.55,0.74,Flagged
3561,Hassan Raza,24,18380,21096,3.6,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,904195,Excel,2024-01-03 11:20:00,General inquiry,0.8,0.84,Resolved
3562,Aisha Iqbal,30,7931,9323,4.3,Yes,FALSE,FALSE,FALSE,,February,126493,Excel,2024-01-03 11:21:00,General inquiry,0.5,0.82,Resolved
3563,Usman Raza,26,18567,16888,4.3,Yes,FALSE,FALSE,FALSE,,July,186251,Word,2024-01-03 11:22:00,General inquiry,0.71,0.78,Flagged
3564,Sara Iqbal,22,19038,7644,4.0,No,FALSE,TRUE,FALSE,Target Not Met,May,488291,Word,2024-01-03 11:23:00,Request for policy exception,0.61,0.99,Flagged
3565,Ahmed Iqbal,19,17317,20142,2.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",July,632368,PDF,2024-01-03 11:24:00,General inquiry,0.51,0.73,Resolved
3566,Ahmed Sheikh,26,19616,11773,4.6,No,FALSE,TRUE,FALSE,Target Not Met,July,661599,PDF,2024-01-03 11:25:00,General inquiry,0.71,0.78,Reviewed
3567,Ahmed Khan,25,7971,14778,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,770134,Excel,2024-01-03 11:26:00,Client discussed privacy concerns,0.79,0.97,Resolved
3568,Ali Nadeem,21,7017,16501,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,589435,PDF,2024-01-03 11:27:00,Client discussed privacy concerns,0.66,0.86,Flagged
3569,Fatima Raza,16,12415,18409,2.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",January,477665,Excel,2024-01-03 11:28:00,Client discussed privacy concerns,0.95,0.8,Reviewed
3570,Bilal Javed,22,7415,6108,4.3,Yes,FALSE,FALSE,FALSE,,March,257625,Word,2024-01-03 11:29:00,Request for policy exception,0.71,0.7,Reviewed
3571,Ahmed Butt,25,17782,7614,2.2,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",September,353333,Word,2024-01-03 11:30:00,General inquiry,0.86,0.94,Reviewed
3572,Maira Chaudhry,20,8096,14251,2.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,362645,Word,2024-01-03 11:31:00,Client discussed privacy concerns,0.85,1.0,Reviewed
3573,Bilal Butt,22,6609,15678,4.1,Yes,FALSE,FALSE,FALSE,,June,990147,Excel,2024-01-03 11:32:00,General inquiry,0.89,0.88,Flagged
3574,Ali Tariq,15,5717,18367,4.7,No,TRUE,FALSE,FALSE,Low Working Days,July,507827,PDF,2024-01-03 11:33:00,General inquiry,0.66,0.7,Resolved
3575,Fatima Javed,29,8561,8332,3.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,977396,PDF,2024-01-03 11:34:00,Client discussed privacy concerns,0.9,0.96,Resolved
3576,Aisha Nadeem,15,14208,16002,2.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",September,715739,Word,2024-01-03 11:35:00,Request for policy exception,0.55,0.94,Resolved
3577,Sara Raza,26,16757,19700,2.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,272124,PDF,2024-01-03 11:36:00,Request for policy exception,0.71,0.99,Resolved
3578,Aisha Nadeem,21,18625,17769,3.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,295916,PDF,2024-01-03 11:37:00,Request for policy exception,0.84,0.79,Resolved
3579,Aisha Malik,22,17893,10963,2.1,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",May,980870,Excel,2024-01-03 11:38:00,Request for policy exception,0.7,0.93,Flagged
3580,Maira Nadeem,27,17662,11838,3.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",April,842482,Word,2024-01-03 11:39:00,Client discussed privacy concerns,0.75,0.89,Reviewed
3581,Bilal Chaudhry,17,11782,16399,2.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",January,783458,PDF,2024-01-03 11:40:00,Request for policy exception,0.98,0.99,Flagged
3582,Fatima Butt,19,15152,16243,4.7,No,TRUE,FALSE,FALSE,Low Working Days,December,723964,Word,2024-01-03 11:41:00,Request for policy exception,0.57,0.87,Reviewed
3583,Usman Nadeem,30,6048,5845,3.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,349570,Excel,2024-01-03 11:42:00,Client discussed privacy concerns,0.78,0.89,Reviewed
3584,Hassan Butt,26,14549,17942,2.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,710878,PDF,2024-01-03 11:43:00,General inquiry,0.8,0.76,Resolved
3585,Aisha Iqbal,15,16618,20766,4.6,No,TRUE,FALSE,FALSE,Low Working Days,August,229091,Excel,2024-01-03 11:44:00,Client discussed privacy concerns,0.7,0.97,Flagged
3586,Zain Iqbal,21,13307,8112,2.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",February,524693,Word,2024-01-03 11:45:00,General inquiry,0.6,0.74,Reviewed
3587,Aisha Nadeem,19,15287,16780,2.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",August,687697,Word,2024-01-03 11:46:00,Request for policy exception,0.75,0.91,Resolved
3588,Fatima Malik,22,12905,19690,4.5,Yes,FALSE,FALSE,FALSE,,February,171763,Excel,2024-01-03 11:47:00,Request for policy exception,0.66,0.84,Reviewed
3589,Maira Sheikh,27,14993,14088,2.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,639007,PDF,2024-01-03 11:48:00,Client discussed privacy concerns,0.72,0.8,Reviewed
3590,Usman Raza,22,15338,5509,3.2,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",March,816366,Excel,2024-01-03 11:49:00,Client discussed privacy concerns,0.96,0.91,Reviewed
3591,Ahmed Khan,23,10578,16404,3.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,October,156519,Excel,2024-01-03 11:50:00,Request for policy exception,0.84,0.72,Flagged
3592,Maira Sheikh,21,18834,5578,2.3,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",January,562621,PDF,2024-01-03 11:51:00,General inquiry,0.89,0.74,Resolved
3593,Zain Nadeem,25,6620,21263,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,332548,Word,2024-01-03 11:52:00,Client discussed privacy concerns,0.7,0.75,Flagged
3594,Maira Butt,15,11548,18106,4.2,No,TRUE,FALSE,FALSE,Low Working Days,October,503066,PDF,2024-01-03 11:53:00,Request for policy exception,0.77,0.89,Flagged
3595,Usman Tariq,27,12381,13840,3.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,458840,Excel,2024-01-03 11:54:00,Request for policy exception,0.65,0.77,Reviewed
3596,Maira Sheikh,17,9780,16931,2.8,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",December,437114,Excel,2024-01-03 11:55:00,Client discussed privacy concerns,0.93,0.88,Reviewed
3597,Usman Raza,22,16142,5359,2.9,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",December,529479,Excel,2024-01-03 11:56:00,General inquiry,0.52,0.83,Reviewed
3598,Zain Javed,17,19838,8242,4.8,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",July,219323,PDF,2024-01-03 11:57:00,Request for policy exception,0.8,0.76,Reviewed
3599,Maira Khan,22,8792,20464,5.0,Yes,FALSE,FALSE,FALSE,,June,431216,Excel,2024-01-03 11:58:00,Client discussed privacy concerns,0.78,0.76,Resolved
3600,Usman Raza,15,18759,6709,3.4,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",May,576815,Word,2024-01-03 11:59:00,Request for policy exception,0.8,0.94,Flagged
3601,Fatima Butt,19,7941,16791,4.4,No,TRUE,FALSE,FALSE,Low Working Days,November,267563,Excel,2024-01-03 12:00:00,Client discussed privacy concerns,0.82,0.97,Reviewed
3602,Ali Chaudhry,18,10695,21051,4.2,No,TRUE,FALSE,FALSE,Low Working Days,February,995422,PDF,2024-01-03 12:01:00,Request for policy exception,0.75,0.72,Flagged
3603,Bilal Javed,19,11401,7499,2.9,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",May,701800,Excel,2024-01-03 12:02:00,General inquiry,0.92,0.83,Reviewed
3604,Fatima Khan,22,19456,15690,2.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,963798,PDF,2024-01-03 12:03:00,Request for policy exception,0.64,0.94,Resolved
3605,Bilal Khan,24,18097,12080,2.4,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",August,127764,PDF,2024-01-03 12:04:00,General inquiry,0.52,0.77,Resolved
3606,Ali Butt,29,14169,5189,4.5,No,FALSE,TRUE,FALSE,Target Not Met,May,435928,Excel,2024-01-03 12:05:00,Request for policy exception,0.99,0.88,Resolved
3607,Sara Javed,28,11197,17908,4.2,Yes,FALSE,FALSE,FALSE,,April,828342,Excel,2024-01-03 12:06:00,General inquiry,0.89,0.85,Reviewed
3608,Maira Tariq,18,16258,16751,4.0,No,TRUE,FALSE,FALSE,Low Working Days,March,332524,Excel,2024-01-03 12:07:00,Client discussed privacy concerns,0.58,1.0,Flagged
3609,Ahmed Nadeem,25,10450,18714,2.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,513956,Excel,2024-01-03 12:08:00,Request for policy exception,0.77,0.76,Reviewed
3610,Fatima Butt,18,13975,5025,3.9,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",July,670283,PDF,2024-01-03 12:09:00,Request for policy exception,0.92,0.78,Reviewed
3611,Sara Raza,29,13432,4071,4.3,No,FALSE,TRUE,FALSE,Target Not Met,July,110757,PDF,2024-01-03 12:10:00,Request for policy exception,0.85,0.89,Flagged
3612,Fatima Iqbal,17,10874,9546,4.6,No,TRUE,FALSE,FALSE,Low Working Days,March,600054,Word,2024-01-03 12:11:00,Client discussed privacy concerns,0.6,0.79,Resolved
3613,Ali Malik,21,6553,6685,2.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,702831,PDF,2024-01-03 12:12:00,Request for policy exception,0.71,0.89,Reviewed
3614,Fatima Chaudhry,17,17770,13385,4.1,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",July,827328,Word,2024-01-03 12:13:00,Request for policy exception,0.66,0.76,Flagged
3615,Hassan Nadeem,26,6012,14576,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,558463,Word,2024-01-03 12:14:00,Request for policy exception,0.56,0.72,Resolved
3616,Fatima Iqbal,17,13378,6022,4.1,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",April,233588,Excel,2024-01-03 12:15:00,General inquiry,0.66,0.91,Resolved
3617,Fatima Chaudhry,25,6881,19831,3.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,265926,Excel,2024-01-03 12:16:00,General inquiry,0.77,0.76,Reviewed
3618,Maira Chaudhry,24,11799,16940,2.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,274350,Word,2024-01-03 12:17:00,Client discussed privacy concerns,0.74,0.8,Resolved
3619,Usman Nadeem,19,19597,21682,4.3,No,TRUE,FALSE,FALSE,Low Working Days,January,703788,Word,2024-01-03 12:18:00,General inquiry,0.53,0.75,Resolved
3620,Aisha Javed,19,18240,8102,2.2,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",July,630060,Excel,2024-01-03 12:19:00,Request for policy exception,0.74,0.81,Flagged
3621,Zain Khan,28,18675,21288,4.5,Yes,FALSE,FALSE,FALSE,,September,537217,Word,2024-01-03 12:20:00,Request for policy exception,0.65,0.84,Reviewed
3622,Ahmed Raza,20,9586,7026,2.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",May,749252,Word,2024-01-03 12:21:00,Client discussed privacy concerns,0.56,0.85,Resolved
3623,Hassan Iqbal,30,13622,10709,4.1,No,FALSE,TRUE,FALSE,Target Not Met,November,926429,PDF,2024-01-03 12:22:00,Request for policy exception,0.87,0.72,Reviewed
3624,Zain Sheikh,22,13430,9969,4.8,No,FALSE,TRUE,FALSE,Target Not Met,October,178757,PDF,2024-01-03 12:23:00,General inquiry,0.92,0.95,Resolved
3625,Usman Nadeem,30,11447,6620,3.0,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",July,367275,PDF,2024-01-03 12:24:00,Client discussed privacy concerns,0.79,0.78,Resolved
3626,Aisha Iqbal,24,7345,6646,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,338787,Excel,2024-01-03 12:25:00,Client discussed privacy concerns,0.63,0.78,Reviewed
3627,Zain Raza,20,5075,8865,3.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,160593,Word,2024-01-03 12:26:00,Client discussed privacy concerns,0.76,0.8,Resolved
3628,Bilal Tariq,29,14548,6289,2.5,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",February,463373,Excel,2024-01-03 12:27:00,General inquiry,0.79,0.71,Resolved
3629,Hassan Iqbal,30,19211,11370,3.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",April,329659,Excel,2024-01-03 12:28:00,General inquiry,0.73,0.97,Flagged
3630,Zain Sheikh,30,10877,17854,4.2,Yes,FALSE,FALSE,FALSE,,April,926046,Excel,2024-01-03 12:29:00,Client discussed privacy concerns,0.98,1.0,Resolved
3631,Zain Javed,26,11785,13677,4.8,Yes,FALSE,FALSE,FALSE,,July,214632,PDF,2024-01-03 12:30:00,Request for policy exception,0.91,1.0,Resolved
3632,Fatima Butt,15,9922,15343,4.6,No,TRUE,FALSE,FALSE,Low Working Days,January,787675,Excel,2024-01-03 12:31:00,General inquiry,0.61,0.87,Reviewed
3633,Fatima Sheikh,29,13090,21824,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,255312,PDF,2024-01-03 12:32:00,General inquiry,0.91,0.83,Flagged
3634,Bilal Javed,22,7330,4765,4.2,No,FALSE,TRUE,FALSE,Target Not Met,January,371910,PDF,2024-01-03 12:33:00,Client discussed privacy concerns,0.54,0.89,Reviewed
3635,Sara Sheikh,30,9686,16671,4.4,Yes,FALSE,FALSE,FALSE,,May,512926,Word,2024-01-03 12:34:00,Client discussed privacy concerns,0.85,0.99,Reviewed
3636,Usman Iqbal,22,19407,20158,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,October,378340,Word,2024-01-03 12:35:00,Request for policy exception,0.78,0.82,Reviewed
3637,Usman Malik,23,6902,8092,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,487559,Excel,2024-01-03 12:36:00,Client discussed privacy concerns,0.56,0.9,Reviewed
3638,Bilal Javed,23,19198,16975,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,585706,PDF,2024-01-03 12:37:00,Client discussed privacy concerns,0.74,0.73,Resolved
3639,Zain Butt,16,17205,13341,4.5,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",November,955954,Excel,2024-01-03 12:38:00,General inquiry,0.87,0.86,Reviewed
